internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
157800,Ampedus cardinalis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Ampedus,cardinalis,,,,,"(Schiödte, 1865)",
157802,Dacne notata,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,EROTYLIDAE,Dacne,notata,,,,,"(Gmelin, 1790)",
157810,Ampedus melanurus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Ampedus,melanurus,,,,,"Mulsant &amp; Guillebeau, 1855",
157847,Porthmidius gelineki,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Porthmidius,gelineki,,,,,"(Reitter, 1904)",
157848,Ropalopus femoratus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Ropalopus,femoratus,,,,,"(Linnaeus, 1758)",
157886,Chlorophorus aegyptiacus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Chlorophorus,aegyptiacus,,,,,"(Fabricius, 1775)",
157901,Osmoderma barnabita,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CETONIIDAE,Osmoderma,barnabita,,,,,"Motschulsky, 1845","<p><span lang=""EN-GB"">The <em>Osmoderma</em> species complex is here treated as five separate species (<em>barnabita</em>, <em>eremita</em>, <em>cristinae</em>, <em>italica</em> and <em>lassallei</em>), following Audisio<em> et al.</em> (2007, 2008). Distribution limits of these different forms remain poorly resolved, but for the purpose of these assessments we follow the approximate distribution limits outlined in Audisio <em>et al</em>. (2007, 2008). There is ongoing debate as to whether or not these forms constitute valid species, but for the purpose of this assessment we are assessing each form separately.</p><p><span lang=""EN-GB""><br/></span></p>  According to Lobl and Smetana (2006) <span style=""font-style: italic;"">O. barnabita</span> is synonym of <span style=""font-style: italic;"">O. coriarium.</span>"
157914,Hylis cariniceps,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,EUCNEMIDAE,Hylis,cariniceps,,,,,"(Reitter, 1902)",
157928,Callimus abdominalis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Callimus,abdominalis,,,,,"(Olivier, 1795)",
160251,Pontia daplidice,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pontia,daplidice,,,,,"(Linnaeus, 1758)","This butterfly (known as <span style=""font-style: italic;"">P. daplidice</span>
for the last 250 years) was recently separated into two species: <em>P. daplidice</em> and <em>P. edusa</em> Fabricius, 1777 (Geiger <em>et al</em>. 1988), but the latter is currently considered to be a subspecies
of the former (Porter <em>et al</em>. 1997; Honey and Scoble
2001). Nominotypical <em>daplidice</em> occurs throughout northwest
Africa, the Iberian peninsula, Corsica, Sardinia and northwest Europe (occurs
occasionally in the <st1:country-region w:st=""on""><st1:place w:st=""on"">UK</st1:place></st1:country-region>
as an infrequent migrant/vagrant). <em>P. daplidice
edusa</em> occurs in northwest <st1:country-region w:st=""on"">France</st1:country-region>,
and <st1:country-region w:st=""on"">Italy</st1:country-region> eastwards, with a
hybrid zone in northwest <st1:place w:st=""on""><st1:country-region w:st=""on"">Italy</st1:country-region></st1:place>.
The taxa were separated by electrophoretic analysis and cannot be separated with
any degree of certainty on external morphology."
160360,Hipparchia statilinus,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Hipparchia,statilinus,,,,,"Hüfnagel, 1766","A number of subspecies have been defined, but the validity of many of these is uncertain because of the reliance of the species on cryptic colouration and the large amount of variation in this colouration, in response to substrate colouration, between and within subpopulations (W.J. Tennent pers. comm. 2008)."
160590,Erebia cassioides,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Erebia,cassioides,,,,,"(Reiner &amp; Hochenwarth, 1792)",
164918,Purpuricenus globulicollis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Purpuricenus,globulicollis,,,,,"Dejean, 1839","Regarded by some authors as the same species as <span style=""font-style: italic;"">P. kaehleri </span>(Bense 1995)."
165463,Anax immaculifrons,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Anax,immaculifrons,,,,,"Rambur, 1842",
169949,Scyllarus arctus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Scyllarus,arctus,,,,,"(Linnaeus, 1758)",
169983,Scyllarides latus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Scyllarides,latus,,,,,"(Latreille, 1802)",
170056,Scyllarus pygmaeus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,SCYLLARIDAE,Scyllarus,pygmaeus,,,,,"(Bate, 1888)",
171925,Archon apollinus,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Archon,apollinus,,,,,"(Herbst, 1798)","Nazari &amp; Sperling (2007) reported significant genetic divergence between populations of this species from Palestine and Turkey, suggesting that there might be more species in this complex than what was previously reported.At present, there are X subspecies recognised: the nominate subspecies <em>apollinus</em>;&#160;<em>A. apollinus forsteri</em>&#160;Koçak, 1977; <em>A. a.&#160;nikodemusi </em>Stüning &amp; Wagener,&#160;1989;&#160;<em>A. a.&#160;drusicus </em>de Freina &amp; Leestmans, 2003;"
173209,Hipparchia fagi,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Hipparchia,fagi,,,,,"(Scopoli, 1763)",
173211,Lysandra coridon,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Lysandra,coridon,,,,,"(Poda, 1761)",
173233,Hipparchia volgensis,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Hipparchia,volgensis,,,,,"(Mazochin-Porshnjakov, 1952)",
173234,Erebia rhodopensis,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Erebia,rhodopensis,,,,,"Nicholl, 1900",
173246,Erebia oeme,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Erebia,oeme,,,,,"(Hübner, 1804)",
173271,Polyommatus orphicus,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Polyommatus,orphicus,,,,,"Kolev, 2005",
173273,Polyommatus eleniae,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Polyommatus,eleniae,,,,,"Coutsis &amp; De Prins, 2005",
173281,Coenonympha orientalis,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,orientalis,,,,,"Rebel, 1910","The taxonomic status of this taxon and its relationship to <em>C. leander, C. arcania</em>, and <em>C. gardetta</em> are unclear and require further research."
173284,Erebia epiphron,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Erebia,epiphron,,,,,"(Knoch, 1783)",
173295,Polyommatus nephohiptamenos,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Polyommatus,nephohiptamenos,,,,,"(Brown &amp; Coutsis, 1978)",
173296,Coenonympha rhodopensis,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,rhodopensis,,,,,"Elwes, 1900",
173302,Pseudochazara orestes,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Pseudochazara,orestes,,,,,"de Prins &amp; van der Poorten, 1981",
173311,Polyommatus aroaniensis,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Polyommatus,aroaniensis,,,,,"(Brown, 1976)",
173313,Pieris balcana,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PIERIDAE,Pieris,balcana,,,,,"Lorkovic, 1968",
173314,Erebia melas,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Erebia,melas,,,,,"(Herbst, 1796)",
18366,Proserpinus proserpina,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,SPHINGIDAE,Proserpinus,proserpina,,,,,"(Pallas, 1772)",
185026,Polycheles typhlops,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,POLYCHELIDAE,Polycheles,typhlops,,,,,"Heller, 1862",
185659,Platycnemis pennipes ssp. nitidula,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,PLATYCNEMIDIDAE,Platycnemis,pennipes,subspecies,nitidula,,,"Brullé, 1832","<em>Platycnemis pennipes nitidula</em> may be valid as a separate species, but further genetic work is necessary to confirm this."
19743,Rosalia alpina,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Rosalia,alpina,,,,,"(Linnaeus, 1758)",There are two subspecies;&#160;<em>R. alpina alpina </em>which is relatively widespread from Spain to Turkey and <em>R. alpina</em> <em>syriaca</em>&#160;which is a relict subspecies of the southeastern Turkish population.
20938,Strongylognathus silvestrii,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Strongylognathus,silvestrii,,,,,"Menozzi, 1936",
2191,Astacus astacus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ASTACIDAE,Astacus,astacus,,,,,"(Linnaeus, 1758)","<em>Astacus astacus</em> is comprised of three subspecies: <em>Astacus astacus astacus</em>, <em>Astacus astacus balcanicus</em>, <em>Astacus astacus colchicus</em>."
3845,Carabus intricatus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CARABIDAE,Carabus,intricatus,,,,,"Linnaeus, 1761",
39486,Lycaena ottomana,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Lycaena,ottomana,,,,,"(Lefèbvre, 1830)",
40730,Epimyrma adlerzi,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Epimyrma,adlerzi,,,,,"Douwes, Jessen &amp; Buschinger, 1988",
13304723,Colletes creticus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,COLLETIDAE,Colletes,creticus,,,,,"Noskiewicz, 1936",
13306742,Colletes hederae,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,COLLETIDAE,Colletes,hederae,,,,,"Schmidt &amp; Westrich, 1993",
13307748,Colletes standfussi,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,COLLETIDAE,Colletes,standfussi,,,,,"Kuhlmann, 2003",
13317994,Panurginus schwarzi,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Panurginus,schwarzi,,,,,"(Warncke, 1972)",
13320156,Ceratina gravidula,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Ceratina,gravidula,,,,,"Gerstäcker, 1869",
13320615,Ceratina teunisseni,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Ceratina,teunisseni,,,,,"Terzo and Rasmont, 1997",
13322492,Dasypoda frieseana,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,MELITTIDAE,Dasypoda,frieseana,,,,,"Schletterer, 1890",
13322514,Dasypoda pyriformis,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,MELITTIDAE,Dasypoda,pyriformis,,,,,"Radoszkowski, 1887",
13325451,Halictus centaureae,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Halictus,centaureae,,,,,"Ebmer, 1985",
13338039,Halictus holomelaenus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Halictus,holomelaenus,,,,,"Blüthgen, 1936",
13338042,Seladonia inpilosa,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Seladonia,inpilosa,,,,,"(Ebmer, 1975)",
13338089,Halictus lussinicus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Halictus,lussinicus,,,,,"Blüthgen, 1936",
13338107,Halictus nicosiae,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Halictus,nicosiae,,,,,"Blüthgen, 1923",
165460,Lindenia tetraphylla,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Lindenia,tetraphylla,,,,,"(Vander Linden, 1825)",<em>Lindenia inkiti</em> described from the south&#160;Caucasus&#160;area by Bartenef falls in the variability of the species and thus is a synonym of <em>L. tetraphylla</em>.
17046301,Dolichopoda remyi,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,RHAPHIDOPHORIDAE,Dolichopoda,remyi,,,,,"Chopard, 1934",
17046314,Dolichopoda hussoni,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,RHAPHIDOPHORIDAE,Dolichopoda,hussoni,,,,,"Chopard, 1934",
165506,Orthetrum taeniolatum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Orthetrum,taeniolatum,,,,,"(Schneider, 1845)","<p>This small species of <em>Orthetrum </em>is mainly Asian in distribution and is replaced in Africa and southwestern Arabia by its sister taxon <em>Orthetrum kollmannspergeri</em> Buchholz, 1959. According to&#160;Dumont and Veschuren (2005) and&#160;Clausnitzer and Dijkstra&#160;(2005), all African and west-Arabian records of <em>O. taeniolatum</em> should be ascribed to <em>O.&#160;kollmannspergeri</em>&#160;Buchholz, 1959. Unfortunately the name <em>kollmannspergeri </em>Buchholz, 1959 will fall into synonymy of an earlier available name (Ober in prep.).</p>"
165471,Selysiothemis nigra,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Selysiothemis,nigra,,,,,"(Vander Linden, 1825)",
60038,Sympetrum fonscolombii,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,LIBELLULIDAE,Sympetrum,fonscolombii,,,,,"(Selys, 1840)",
16084525,Oropodisma chelmosi,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Oropodisma,chelmosi,,,,,"Uvarov, 1942",
16084523,Oropodisma willemsei,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Oropodisma,willemsei,,,,,"La Greca &amp; Messina, 1976",
16084420,Oropodisma karavica,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Oropodisma,karavica,,,,,"La Greca &amp; Messina, 1977",
165489,Onychogomphus forcipatus,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,Onychogomphus,forcipatus,,,,,"(Linnaeus, 1758)","In Europe three subspecies could be recoginsed. The subspecies <em>O. f. forcipatus </em>occurs in most of Europe. The subspecies <em>O. f. unguiculatus</em> (Vander Linden, 1823) is confined to Iberia, Italy and the southeastern part of France. The third&#160; subspecies <em>O. f. albotibiualis</em> is in Europe confined to the eastern Mediterranean Greek islands and Cyprus.&#160;Genetic studies failed to find any genetic differentiation between these three subspecies (Ferreira et al. 2014)."
165514,Brachytron pratense,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Brachytron,pratense,,,,,"(Müller, 1764)",
165467,Caliaeschna microstigma,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,AESHNIDAE,Caliaeschna,microstigma,,,,,"(Schneider, 1845)",
165520,Coenagrion ornatum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,ornatum,,,,,"(Selys, 1850)","<em>Coenagrion vanbrink<span style=""background-color: white;"">ae</span></em><span style=""background-color: white;"">&#160;Lohmann, 1993 is considerd a junior synonym of <em>C. ornatum</em> (Kosterin and Ahmad 2018).&#160;</span>"
165484,Coenagrion pulchellum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,pulchellum,,,,,"(Vander Linden, 1823)","<p>Several subspecies -&#160;<em>Coenagrion pulchellum mediterraneum</em> Schmidt, 1964,&#160;<em>C.&#160;p.&#160;interruptum</em> (Charpentier, 1840) and&#160;<em>C.&#160;p.&#160;saisanicum</em> (Belyshev, 1964), have been described in the past. They were mostly based on variations in melanism and in size. As both characters are highly variable within a given region, these subspecies are no longer recognized as valid.</p>"
165502,Coenagrion scitulum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Coenagrion,scitulum,,,,,"(Rambur, 1842)",
165478,Erythromma viridulum,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Erythromma,viridulum,,,,,"Charpentier, 1840","The subspecies <em>Erythromma viridulum orientale</em> Schmidt, 1960 doesn't differ statistically from many European populations and cannot be validated (Boudot and Jacquemin 1988)"
